NA07346	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188135/ERR188135_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188135/ERR188135_2.fastq.gz	ERS185346	NA07346.2.M_111215_7	CEU	2
NA07347	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188324/ERR188324_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188324/ERR188324_2.fastq.gz	ERS185160	NA07347.7.M_120219_3	CEU	7
NA07357	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188176/ERR188176_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188176/ERR188176_2.fastq.gz	ERS185180	NA07357.2.M_111216_5	CEU	2
NA10847	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188101/ERR188101_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188101/ERR188101_2.fastq.gz	ERS185493	NA10847.4.M_120208_4	CEU	4
NA10851	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188389/ERR188389_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188389/ERR188389_2.fastq.gz	ERS185067	NA10851.4.M_120208_1	CEU	4
NA11829	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188433/ERR188433_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188433/ERR188433_2.fastq.gz	ERS185107	NA11829.6.M_120217_1	CEU	6
NA11830	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188435/ERR188435_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188435/ERR188435_2.fastq.gz	ERS185097	NA11830.3.M_120202_4	CEU	3
NA11831	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188067/ERR188067_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188067/ERR188067_2.fastq.gz	ERS185295	NA11831.7.M_120219_2	CEU	7
NA11832	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188217/ERR188217_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188217/ERR188217_2.fastq.gz	ERS185066	NA11832.2.M_120131_2	CEU	2
NA11840	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188246/ERR188246_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188246/ERR188246_2.fastq.gz	ERS185072	NA11840.6.M_120119_5	CEU	6
NA11843	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188426/ERR188426_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188426/ERR188426_2.fastq.gz	ERS185326	NA11843.4.M_120208_6	CEU	4
NA11881	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188272/ERR188272_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188272/ERR188272_2.fastq.gz	ERS185240	NA11881.1.M_111124_5	CEU	1
NA11892	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188086/ERR188086_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188086/ERR188086_2.fastq.gz	ERS185176	NA11892.1.M_111124_2	CEU	1
NA11893	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188077/ERR188077_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188077/ERR188077_2.fastq.gz	ERS185138	NA11893.7.M_120219_3	CEU	7
NA11894	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188122/ERR188122_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188122/ERR188122_2.fastq.gz	ERS185454	NA11894.2.M_111215_4	CEU	2
NA11918	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188161/ERR188161_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188161/ERR188161_2.fastq.gz	ERS185205	NA11918.1.M_111124_3	CEU	1
NA11920	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188371/ERR188371_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188371/ERR188371_2.fastq.gz	ERS185051	NA11920.2.M_120131_1	CEU	2
NA11930	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188235/ERR188235_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188235/ERR188235_2.fastq.gz	ERS185438	NA11930.3.M_120202_8	CEU	3
NA11931	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188049/ERR188049_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188049/ERR188049_2.fastq.gz	ERS185392	NA11931.1.M_111124_8	CEU	1
NA11992	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188062/ERR188062_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188062/ERR188062_2.fastq.gz	ERS185096	NA11992.6.M_120119_5	CEU	6
NA11993	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188233/ERR188233_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188233/ERR188233_2.fastq.gz	ERS185053	NA11993.2.M_111216_4	CEU	2
NA11994	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188301/ERR188301_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188301/ERR188301_2.fastq.gz	ERS185092	NA11994.2.M_111216_7	CEU	2
NA11995	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188348/ERR188348_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188348/ERR188348_2.fastq.gz	ERS185494	NA11995.7.M_120219_5	CEU	7
NA12004	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188336/ERR188336_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188336/ERR188336_2.fastq.gz	ERS185154	NA12004.4.M_120208_5	CEU	4
NA12005	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188058/ERR188058_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188058/ERR188058_2.fastq.gz	ERS185109	NA12005.4.M_120208_1	CEU	4
NA12006	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188076/ERR188076_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188076/ERR188076_2.fastq.gz	ERS185344	NA12006.5.M_120131_1	CEU	5
NA12043	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188414/ERR188414_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188414/ERR188414_2.fastq.gz	ERS185386	NA12043.2.M_120127_7	CEU	2
NA12044	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188229/ERR188229_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188229/ERR188229_2.fastq.gz	ERS185029	NA12044.4.M_120208_8	CEU	4
NA12045	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188377/ERR188377_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188377/ERR188377_2.fastq.gz	ERS185387	NA12045.3.M_120202_3	CEU	3
NA12058	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188415/ERR188415_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188415/ERR188415_2.fastq.gz	ERS185060	NA12058.5.M_120131_7	CEU	5
NA12144	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188039/ERR188039_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188039/ERR188039_2.fastq.gz	ERS185495	NA12144.4.M_120208_1	CEU	4
NA12154	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188172/ERR188172_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188172/ERR188172_2.fastq.gz	ERS185043	NA12154.5.M_120131_3	CEU	5
NA12155	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188331/ERR188331_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188331/ERR188331_2.fastq.gz	ERS185323	NA12155.4.M_120208_8	CEU	4
NA12156	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188410/ERR188410_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188410/ERR188410_2.fastq.gz	ERS185353	NA12156.4.M_120208_7	CEU	4
NA12234	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188177/ERR188177_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188177/ERR188177_2.fastq.gz	ERS185238	NA12234.7.M_120219_6	CEU	7
NA12249	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188319/ERR188319_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188319/ERR188319_2.fastq.gz	ERS185110	NA12249.1.M_120209_1	CEU	1
NA12272	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188438/ERR188438_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188438/ERR188438_2.fastq.gz	ERS185102	NA12272.3.M_120202_5	CEU	3
NA12273	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188431/ERR188431_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188431/ERR188431_2.fastq.gz	ERS185443	NA12273.1.M_111124_4	CEU	1
NA12275	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188032/ERR188032_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188032/ERR188032_2.fastq.gz	ERS185264	NA12275.7.M_120219_5	CEU	7
NA12282	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188148/ERR188148_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188148/ERR188148_2.fastq.gz	ERS185430	NA12282.3.M_120202_7	CEU	3
NA12283	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188262/ERR188262_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188262/ERR188262_2.fastq.gz	ERS185142	NA12283.2.M_111216_5	CEU	2
NA12286	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188467/ERR188467_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188467/ERR188467_2.fastq.gz	ERS185390	NA12286.2.M_111216_1	CEU	2
NA12287	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188142/ERR188142_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188142/ERR188142_2.fastq.gz	ERS185075	NA12287.3.M_120202_3	CEU	3
NA12340	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188277/ERR188277_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188277/ERR188277_2.fastq.gz	ERS185126	NA12340.5.M_120131_7	CEU	5
NA12341	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188388/ERR188388_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188388/ERR188388_2.fastq.gz	ERS185052	NA12341.1.M_111124_5	CEU	1
NA12342	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188107/ERR188107_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188107/ERR188107_2.fastq.gz	ERS185304	NA12342.1.M_111124_5	CEU	1
NA12347	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188446/ERR188446_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188446/ERR188446_2.fastq.gz	ERS185468	NA12347.1.M_111124_7	CEU	1
NA12348	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188441/ERR188441_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188441/ERR188441_2.fastq.gz	ERS185040	NA12348.3.M_120202_6	CEU	3
NA12383	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188396/ERR188396_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188396/ERR188396_2.fastq.gz	ERS185026	NA12383.1.M_111124_3	CEU	1
NA12399	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188350/ERR188350_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188350/ERR188350_2.fastq.gz	ERS185416	NA12399.1.M_120209_4	CEU	1
NA12400	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188220/ERR188220_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188220/ERR188220_2.fastq.gz	ERS185260	NA12400.2.M_111216_2	CEU	2
NA12413	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188181/ERR188181_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188181/ERR188181_2.fastq.gz	ERS185321	NA12413.2.M_111215_6	CEU	2
NA12489	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188048/ERR188048_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188048/ERR188048_2.fastq.gz	ERS185147	NA12489.1.M_111124_2	CEU	1
NA12546	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188092/ERR188092_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188092/ERR188092_2.fastq.gz	ERS185183	NA12546.3.M_120202_4	CEU	3
NA12716	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188140/ERR188140_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188140/ERR188140_2.fastq.gz	ERS185171	NA12716.7.M_120219_6	CEU	7
NA12717	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188196/ERR188196_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188196/ERR188196_2.fastq.gz	ERS185254	NA12717.1.M_111124_3	CEU	1
NA12718	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188244/ERR188244_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188244/ERR188244_2.fastq.gz	ERS185311	NA12718.1.M_111124_7	CEU	1
NA12749	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188024/ERR188024_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188024/ERR188024_2.fastq.gz	ERS185432	NA12749.1.M_111124_2	CEU	1
NA12750	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188404/ERR188404_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188404/ERR188404_2.fastq.gz	ERS185058	NA12750.2.M_111216_2	CEU	2
NA12751	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188152/ERR188152_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188152/ERR188152_2.fastq.gz	ERS185314	NA12751.2.M_111215_8	CEU	2
NA12760	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188308/ERR188308_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188308/ERR188308_2.fastq.gz	ERS185230	NA12760.3.M_120202_3	CEU	3
NA12761	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188061/ERR188061_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188061/ERR188061_2.fastq.gz	ERS185347	NA12761.6.M_120119_2	CEU	6
NA12762	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188100/ERR188100_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188100/ERR188100_2.fastq.gz	ERS185288	NA12762.4.M_120208_3	CEU	4
NA12763	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188420/ERR188420_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188420/ERR188420_2.fastq.gz	ERS185143	NA12763.2.M_111216_8	CEU	2
NA12775	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188354/ERR188354_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188354/ERR188354_2.fastq.gz	ERS185293	NA12775.7.M_120219_5	CEU	7
NA12776	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188279/ERR188279_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188279/ERR188279_2.fastq.gz	ERS185439	NA12776.6.M_120119_6	CEU	6
NA12777	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188256/ERR188256_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188256/ERR188256_2.fastq.gz	ERS185496	NA12777.4.M_120208_6	CEU	4
NA12778	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188477/ERR188477_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188477/ERR188477_2.fastq.gz	ERS185039	NA12778.1.M_111124_4	CEU	1
NA12812	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188022/ERR188022_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188022/ERR188022_2.fastq.gz	ERS185103	NA12812.1.M_111124_4	CEU	1
NA12813	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188291/ERR188291_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188291/ERR188291_2.fastq.gz	ERS185131	NA12813.2.M_111216_6	CEU	2
NA12814	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188081/ERR188081_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188081/ERR188081_2.fastq.gz	ERS185330	NA12814.7.M_120219_3	CEU	7
NA12815	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188339/ERR188339_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188339/ERR188339_2.fastq.gz	ERS185248	NA12815.1.M_111124_3	CEU	1
NA12827	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188134/ERR188134_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188134/ERR188134_2.fastq.gz	ERS185298	NA12827.3.M_120202_2	CEU	3
NA12829	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188228/ERR188228_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188228/ERR188228_2.fastq.gz	ERS185214	NA12829.7.M_120219_4	CEU	7
NA12830	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188051/ERR188051_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188051/ERR188051_2.fastq.gz	ERS185401	NA12830.1.M_111124_2	CEU	1
NA12842	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188349/ERR188349_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188349/ERR188349_2.fastq.gz	ERS185389	NA12842.6.M_120119_4	CEU	6
NA12843	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188099/ERR188099_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188099/ERR188099_2.fastq.gz	ERS185207	NA12843.6.M_120119_4	CEU	6
NA12872	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188157/ERR188157_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188157/ERR188157_2.fastq.gz	ERS185354	NA12872.2.M_111216_2	CEU	2
NA12873	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188216/ERR188216_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188216/ERR188216_2.fastq.gz	ERS185117	NA12873.7.M_120219_1	CEU	7
NA12874	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188227/ERR188227_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188227/ERR188227_2.fastq.gz	ERS185461	NA12874.3.M_120202_2	CEU	3
NA12889	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188429/ERR188429_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188429/ERR188429_2.fastq.gz	ERS185149	NA12889.3.M_120223_7	CEU	3
NA12890	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188413/ERR188413_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188413/ERR188413_2.fastq.gz	ERS185244	NA12890.1.M_111124_3	CEU	1
NA18486	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188214/ERR188214_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188214/ERR188214_2.fastq.gz	ERS185193	NA18486.7.M_120219_4	YRI	7
NA18487	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188143/ERR188143_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188143/ERR188143_2.fastq.gz	ERS185377	NA18487.6.M_120119_5	YRI	6
NA18488	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188311/ERR188311_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188311/ERR188311_2.fastq.gz	ERS185055	NA18488.4.M_120208_7	YRI	4
NA18489	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188151/ERR188151_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188151/ERR188151_2.fastq.gz	ERS185268	NA18489.2.M_111216_1	YRI	2
NA18498	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188044/ERR188044_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188044/ERR188044_2.fastq.gz	ERS185292	NA18498.2.M_120131_1	YRI	2
NA18499	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188449/ERR188449_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188449/ERR188449_2.fastq.gz	ERS185044	NA18499.1.M_111124_2	YRI	1
NA18502	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188158/ERR188158_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188158/ERR188158_2.fastq.gz	ERS185294	NA18502.7.M_120219_8	YRI	7
NA18505	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188273/ERR188273_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188273/ERR188273_2.fastq.gz	ERS185369	NA18505.3.M_120202_1	YRI	3
NA18508	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188162/ERR188162_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188162/ERR188162_2.fastq.gz	ERS185437	NA18508.1.M_111124_1	YRI	1
NA18510	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188165/ERR188165_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188165/ERR188165_2.fastq.gz	ERS185396	NA18510.3.M_120202_7	YRI	3
NA18511	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188097/ERR188097_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188097/ERR188097_2.fastq.gz	ERS185100	NA18511.7.M_120219_2	YRI	7
NA18517	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188060/ERR188060_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188060/ERR188060_2.fastq.gz	ERS185124	NA18517.3.M_120202_1	YRI	3
NA18519	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188200/ERR188200_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188200/ERR188200_2.fastq.gz	ERS185123	NA18519.1.M_111124_3	YRI	1
NA18520	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188085/ERR188085_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188085/ERR188085_2.fastq.gz	ERS185345	NA18520.1.M_111124_1	YRI	1
NA18858	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188375/ERR188375_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188375/ERR188375_2.fastq.gz	ERS185148	NA18858.2.M_111216_8	YRI	2
NA18861	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188278/ERR188278_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188278/ERR188278_2.fastq.gz	ERS185336	NA18861.1.M_120209_2	YRI	1
NA18867	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188298/ERR188298_1.fastq.gz	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188298/ERR188298_2.fastq.gz	ERS185220	NA18867.1.M_111124_2	YRI	1
